,0
2017-04-29,0.17083333333333334
2017-04-30,0.1
2017-05-01,0.0
2017-05-02,0.8
2017-05-03,0.0
2017-05-04,0.3625
2017-05-05,0.8
2017-05-06,0.2833333333333334
2017-05-07,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,-0.041666666666666664
2017-05-12,0.19999999999999998
2017-05-13,0.3
2017-05-15,0.0
2017-05-16,0.8
2017-05-17,0.8
2017-05-22,0.0
2017-05-24,0.7
2017-05-28,0.45
2017-05-30,0.31666666666666665
2017-05-31,0.8
2017-06-03,0.0
2017-06-07,0.5
2017-06-12,0.26666666666666666
2017-06-13,0.8
2017-06-15,0.0
2017-06-16,0.0
2017-06-17,0.0
2017-06-20,0.25
2017-06-22,0.0
2017-06-23,0.0
2017-06-27,0.42857142857142855
2017-07-02,-0.32
2017-07-03,-0.06787878787878787
2017-07-05,0.0
2017-07-06,0.4333333333333333
2017-07-07,0.525
2017-07-08,0.5
2017-07-09,0.6
2017-07-10,-0.5
2017-07-12,0.38750000000000007
2017-07-13,0.8
2017-07-14,0.0
2017-07-16,0.2225
2017-07-18,-0.08333333333333333
2017-07-19,0.6
2017-07-20,0.25
2017-07-21,0.8
2017-07-23,-0.15700757575757573
2017-07-24,0.20833333333333334
2017-07-25,0.0
2017-07-27,0.2
2017-07-28,0.5
2017-07-29,0.43333333333333335
2017-07-30,0.25
2017-07-31,0.4
2017-08-01,-0.11666666666666667
2017-08-02,0.0
2017-08-04,0.26666666666666666
2017-08-06,0.8
2017-08-07,0.08333333333333331
2017-08-08,-0.1
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-15,0.5
2017-08-16,0.25
2017-08-18,0.35000000000000003
2017-08-19,-0.15000000000000002
2017-08-20,-0.2652777777777778
2017-08-21,-0.445
2017-08-23,0.8
2017-08-29,0.5
2017-08-30,-0.07142857142857142
2017-08-31,0.9
2017-09-01,0.0
2017-09-02,-0.07142857142857142
2017-09-04,0.16
2017-09-06,0.0
2017-09-09,-0.3
2017-09-10,0.5
2017-09-11,0.0
2017-09-13,0.5
2017-09-14,0.0
2017-09-15,0.48666666666666664
2017-09-16,0.25
2017-09-17,0.15000000000000002
2017-09-18,0.35
2017-09-24,0.5
2017-09-25,0.3333333333333333
2017-09-26,0.9
2017-09-27,0.19047619047619047
2017-10-01,-0.27999999999999997
2017-10-04,0.5
2017-10-07,0.325
2017-10-08,-0.25
2017-10-14,-0.15555555555555559
2017-10-15,0.31212121212121213
2017-10-17,0.1
2017-10-18,0.30277777777777776
2017-10-20,0.9
2017-10-22,-0.209375
2017-10-23,-0.1
2017-10-24,0.3666666666666667
2017-10-25,0.4
2017-10-27,0.8
2017-10-28,-0.05
2017-10-29,0.09523809523809523
2017-10-30,0.0
2017-11-03,0.275
2017-11-06,-0.2
2017-11-07,0.0
2017-11-08,0.0
2017-11-10,0.4
2017-11-13,0.00854166666666667
2017-11-14,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-18,-0.10000000000000002
2017-11-19,-0.18083333333333335
2017-11-20,0.2
2017-11-21,0.33106060606060606
2017-11-22,-0.0875
2017-11-25,-0.06666666666666665
2017-11-27,0.1875
2017-11-28,0.5666666666666667
2017-12-01,0.05
2017-12-02,0.8
2017-12-03,0.0
2017-12-05,-0.1
2017-12-07,0.8
2017-12-11,-0.525
2017-12-15,0.27777777777777773
2017-12-16,0.0
2017-12-17,0.4960714285714286
2017-12-19,0.10000000000000003
2017-12-20,0.8
2017-12-23,0.29
2017-12-24,0.16555555555555557
2017-12-26,0.3
2017-12-27,0.37
2017-12-28,0.8
2017-12-29,-0.48333333333333334
2017-12-30,0.12666666666666668
2017-12-31,0.38727272727272727
2018-01-02,0.1875
2018-01-03,0.16
2018-01-04,0.12000000000000002
2018-01-05,-0.06746031746031747
2018-01-06,0.11428571428571428
2018-01-07,0.18888888888888888
2018-01-08,0.4
2018-01-09,0.3278409090909091
2018-01-10,0.0666666666666667
2018-01-12,0.65
2018-01-13,-0.28571428571428575
2018-01-14,0.029166666666666664
2018-01-20,0.24814814814814815
2018-01-21,-0.03333333333333334
2018-01-24,0.5116161616161616
2018-01-25,0.26666666666666666
2018-01-26,0.9
2018-01-28,0.2571428571428571
2018-01-29,0.13636363636363635
2018-02-01,0.24166666666666667
2018-02-02,0.35000000000000003
2018-02-03,-0.065
2018-02-04,0.575
2018-02-05,0.011111111111111106
2018-02-07,0.26000000000000006
2018-02-11,0.05000000000000001
2018-02-12,0.0
2018-02-13,0.325
2018-02-14,-1.0
2018-02-17,0.0
2018-02-18,0.38928571428571435
2018-02-20,0.2861111111111111
2018-02-21,0.35000000000000003
2018-02-22,0.44000000000000006
2018-02-23,0.8
2018-02-27,0.22000000000000003
2018-03-01,0.425
2018-03-04,0.26666666666666666
2018-03-05,0.2
2018-03-06,-0.010714285714285723
2018-03-07,0.26666666666666666
2018-03-09,0.5108333333333333
2018-03-10,0.4681818181818182
2018-03-11,0.05
2018-03-12,0.8
2018-03-13,0.0
2018-03-15,0.2
2018-03-16,0.16
2018-03-18,0.175
2018-03-20,0.8
2018-03-21,0.0
2018-03-22,0.33106060606060606
2018-03-23,0.0
2018-03-24,-0.9
2018-03-25,0.0
2018-03-28,0.4
2018-03-29,0.015625
2018-03-31,-0.11999999999999997
2018-04-02,0.0
2018-04-05,0.7000000000000001
2018-04-06,0.3242424242424242
2018-04-08,-0.025
2018-04-10,0.5333333333333333
2018-04-11,0.8
2018-04-12,0.16666666666666666
2018-04-13,0.0
2018-04-14,0.5
2018-04-15,0.05166666666666666
2018-04-16,-0.4
2018-04-17,-0.44999999999999996
2018-04-19,0.15416666666666667
2018-04-25,0.0
2018-04-26,0.3416666666666667
2018-04-27,0.25
2018-04-28,0.13636363636363635
2018-04-29,0.19
2018-04-30,0.14246753246753247
2018-05-02,-4.625929269271485e-18
2018-05-05,0.0
2018-05-07,0.0
2018-05-09,0.0
2018-05-12,-0.5
2018-05-14,0.4000000000000001
2018-05-15,0.65
2018-05-16,0.6916666666666667
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,0.5
2018-05-22,0.8
2018-05-23,0.6121212121212122
2018-05-24,0.3767857142857143
2018-05-26,-0.18333333333333335
2018-05-27,0.26666666666666666
2018-05-29,0.05
2018-05-30,0.3638888888888889
2018-05-31,0.7
2018-06-01,0.8
2018-06-02,-0.022089947089947094
2018-06-03,0.0
2018-06-05,0.0
2018-06-07,0.1875
2018-06-08,-0.1625
2018-06-09,-0.11880952380952381
2018-06-11,-0.05520833333333332
2018-06-12,0.0
2018-06-13,0.24444444444444446
2018-06-15,0.26666666666666666
2018-06-16,0.11180555555555556
2018-06-20,0.0
2018-06-21,-0.125
2018-06-23,0.0
2018-06-25,0.0
2018-06-26,0.3833333333333333
2018-06-27,0.0
2018-06-28,0.08333333333333333
2018-06-30,-0.04027777777777778
2018-07-02,0.8
2018-07-03,0.5
2018-07-05,0.34055555555555556
2018-07-06,-0.05
2018-07-07,-0.05416666666666666
2018-07-08,0.0
2018-07-09,0.4333333333333334
2018-07-11,-0.11999999999999997
2018-07-12,0.6333333333333334
2018-07-14,0.010000000000000009
2018-07-16,0.4
2018-07-17,0.0
2018-07-19,-0.16666666666666669
2018-07-21,-0.0031250000000000028
2018-07-22,0.26666666666666666
2018-07-23,0.05
2018-07-24,0.4
2018-07-27,-0.20750000000000002
2018-07-28,0.0
2018-07-30,0.13636363636363635
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,-0.14285714285714285
2018-08-03,0.35
2018-08-05,0.29291666666666666
2018-08-06,-0.09999999999999998
2018-08-07,0.0
2018-08-08,0.0
2018-08-10,0.23927272727272725
2018-08-11,0.65
2018-08-12,0.075
2018-08-14,0.0
2018-08-15,0.0
2018-08-17,-0.033333333333333326
2018-08-18,0.15535714285714286
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-24,0.5
2018-08-27,0.8
2018-08-29,-0.08083333333333335
2018-08-30,0.0
2018-08-31,0.0
2018-09-02,-0.01607142857142857
2018-09-04,-0.006249999999999992
2018-09-05,0.16818181818181818
2018-09-06,0.0
2018-09-07,0.8
2018-09-08,0.27976190476190477
2018-09-10,0.0
2018-09-11,0.12
2018-09-13,0.20625000000000002
2018-09-20,0.0
2018-09-22,0.0
2018-09-25,0.05000000000000002
2018-09-26,0.0
2018-09-27,0.17857142857142858
2018-09-29,0.2215909090909091
2018-09-30,0.016666666666666666
2018-10-04,0.5083333333333333
2018-10-06,0.024999999999999998
2018-10-07,0.26666666666666666
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.21481481481481482
2018-10-12,0.3466666666666667
2018-10-13,0.4
2018-10-14,0.0
2018-10-16,0.5428571428571429
2018-10-17,0.28750000000000003
2018-10-19,0.0
2018-10-20,0.85
2018-10-31,-1.0
2018-11-01,0.65
2018-11-02,0.0
2018-11-03,0.6000000000000001
2018-11-05,0.0
2018-11-12,-0.19999999999999998
2018-11-13,0.16
2018-11-15,0.26428571428571435
2018-11-16,0.0
2018-11-17,0.5875
2018-11-19,-0.06666666666666667
2018-11-20,0.42000000000000004
2018-11-23,0.36250000000000004
2018-11-25,-0.3
2018-11-26,0.1037037037037037
2018-11-28,0.3333333333333333
2018-12-03,0.2528138528138528
2018-12-07,0.0
2018-12-09,0.16071428571428573
2018-12-12,0.0
2018-12-14,0.4340909090909091
2018-12-16,-0.11499999999999996
2018-12-17,0.09374999999999999
2018-12-18,0.5
2018-12-20,0.26022727272727275
2018-12-21,0.2619047619047619
2018-12-22,0.0
2018-12-23,0.22499999999999998
2018-12-24,0.19107142857142856
2018-12-28,0.8000000000000002
2018-12-29,0.45
2018-12-30,0.0
2018-12-31,0.4681818181818182
